#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.18.0', start_date='2024-02-08T13:17:40', checksum=3060480230, kind='quantile-0.16', investigation_time=50.0, imt='SA(5.0)'"
custom_site_id,lon,lat,depth,poe-0.0010000,poe-0.0012370,poe-0.0015301,poe-0.0018927,poe-0.0023412,poe-0.0028960,poe-0.0035823,poe-0.0044312,poe-0.0054813,poe-0.0067802,poe-0.0083870,poe-0.0103745,poe-0.0128329,poe-0.0158740,poe-0.0196357,poe-0.0242889,poe-0.0300447,poe-0.0371645,poe-0.0459716,poe-0.0568656,poe-0.0703413,poe-0.0870103,poe-0.1076295,poe-0.1331349,poe-0.1646843,poe-0.2037102,poe-0.2519842,poe-0.3116979,poe-0.3855621,poe-0.4769302,poe-0.5899502,poe-0.7297530,poe-0.9026854,poe-1.1165982,poe-1.3812027,poe-1.7085116,poe-2.1133842,poe-2.6142009,poe-3.2336982,poe-4.0000000
1001,-79.80780,-6.84650,0.00000,9.999890E-01,9.997640E-01,9.978467E-01,9.882702E-01,9.568835E-01,8.863351E-01,7.724600E-01,6.253805E-01,4.680248E-01,3.359200E-01,2.238498E-01,1.429698E-01,8.577066E-02,4.919608E-02,2.715892E-02,1.411757E-02,6.703829E-03,2.683870E-03,9.243662E-04,2.155638E-04,2.634112E-05,3.695488E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
1002,-79.55450,-6.76220,0.00000,9.999830E-01,9.996856E-01,9.971647E-01,9.857759E-01,9.484990E-01,8.739223E-01,7.500603E-01,5.953068E-01,4.450556E-01,3.112746E-01,2.059279E-01,1.294133E-01,7.674240E-02,4.343211E-02,2.240333E-02,1.033980E-02,4.450558E-03,1.689953E-03,5.525848E-04,1.751364E-04,3.641843E-05,1.043081E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
1003,-79.31730,-6.63600,0.00000,9.999778E-01,9.996325E-01,9.967778E-01,9.834758E-01,9.449777E-01,8.636492E-01,7.432324E-01,5.871168E-01,4.405558E-01,3.044071E-01,2.025995E-01,1.268659E-01,7.414411E-02,3.835473E-02,1.962846E-02,9.549992E-03,4.383123E-03,1.733928E-03,6.020038E-04,1.725587E-04,2.953751E-05,2.264976E-06,5.960464E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
1004,-79.68600,-6.62060,0.00000,9.999871E-01,9.997354E-01,9.975656E-01,9.869249E-01,9.530062E-01,8.822368E-01,7.652121E-01,6.175031E-01,4.667969E-01,3.278701E-01,2.224684E-01,1.426414E-01,8.860970E-02,5.176073E-02,2.741356E-02,1.397760E-02,6.477244E-03,2.667838E-03,1.086360E-03,4.755059E-04,1.616815E-04,2.901630E-05,6.556511E-07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
