#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.18.0', start_date='2024-02-08T13:17:40', checksum=3060480230, kind='quantile-0.16', investigation_time=50.0, imt='SA(7.5)'"
custom_site_id,lon,lat,depth,poe-0.0010000,poe-0.0012370,poe-0.0015301,poe-0.0018927,poe-0.0023412,poe-0.0028960,poe-0.0035823,poe-0.0044312,poe-0.0054813,poe-0.0067802,poe-0.0083870,poe-0.0103745,poe-0.0128329,poe-0.0158740,poe-0.0196357,poe-0.0242889,poe-0.0300447,poe-0.0371645,poe-0.0459716,poe-0.0568656,poe-0.0703413,poe-0.0870103,poe-0.1076295,poe-0.1331349,poe-0.1646843,poe-0.2037102,poe-0.2519842,poe-0.3116979,poe-0.3855621,poe-0.4769302,poe-0.5899502,poe-0.7297530,poe-0.9026854,poe-1.1165982,poe-1.3812027,poe-1.7085116,poe-2.1133842,poe-2.6142009,poe-3.2336982,poe-4.0000000
1001,-79.80780,-6.84650,0.00000,9.793153E-01,9.378464E-01,8.448682E-01,7.157566E-01,5.707241E-01,4.279594E-01,3.007342E-01,1.958558E-01,1.199054E-01,6.990224E-02,3.921768E-02,2.010862E-02,1.014777E-02,4.699820E-03,1.861380E-03,5.945297E-04,1.557351E-04,3.378926E-05,1.442432E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
1002,-79.55450,-6.76220,0.00000,9.774913E-01,9.293095E-01,8.378698E-01,7.050763E-01,5.570620E-01,4.096127E-01,2.816787E-01,1.836757E-01,1.111908E-01,6.310649E-02,3.389086E-02,1.648230E-02,7.873076E-03,3.303665E-03,1.125829E-03,3.505260E-04,9.139229E-05,2.402067E-05,5.558559E-06,5.960464E-07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
1003,-79.31730,-6.63600,0.00000,9.769434E-01,9.288222E-01,8.395377E-01,7.100918E-01,5.590878E-01,4.107443E-01,2.815513E-01,1.800363E-01,1.075655E-01,6.104201E-02,3.250825E-02,1.634041E-02,7.440141E-03,3.079371E-03,1.149430E-03,4.172332E-04,1.453310E-04,3.455342E-05,8.821487E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
1004,-79.68600,-6.62060,0.00000,9.796413E-01,9.344580E-01,8.476540E-01,7.185825E-01,5.701730E-01,4.247023E-01,2.964557E-01,1.950885E-01,1.225393E-01,7.255116E-02,4.060446E-02,2.104716E-02,1.100291E-02,4.852584E-03,2.062613E-03,8.411058E-04,3.060770E-04,1.061559E-04,3.749132E-05,1.043081E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
