#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.18.0', start_date='2024-02-08T13:17:40', checksum=3060480230, kind='quantile-0.5', investigation_time=50.0, imt='SA(0.5)'"
custom_site_id,lon,lat,depth,poe-0.0010000,poe-0.0012370,poe-0.0015301,poe-0.0018927,poe-0.0023412,poe-0.0028960,poe-0.0035823,poe-0.0044312,poe-0.0054813,poe-0.0067802,poe-0.0083870,poe-0.0103745,poe-0.0128329,poe-0.0158740,poe-0.0196357,poe-0.0242889,poe-0.0300447,poe-0.0371645,poe-0.0459716,poe-0.0568656,poe-0.0703413,poe-0.0870103,poe-0.1076295,poe-0.1331349,poe-0.1646843,poe-0.2037102,poe-0.2519842,poe-0.3116979,poe-0.3855621,poe-0.4769302,poe-0.5899502,poe-0.7297530,poe-0.9026854,poe-1.1165982,poe-1.3812027,poe-1.7085116,poe-2.1133842,poe-2.6142009,poe-3.2336982,poe-4.0000000
1001,-79.80780,-6.84650,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999844E-01,9.994350E-01,9.936262E-01,9.650435E-01,8.898395E-01,7.655699E-01,5.914744E-01,4.190407E-01,2.787454E-01,1.778622E-01,1.105145E-01,6.626472E-02,3.770276E-02,2.089354E-02,1.109379E-02,5.540633E-03,2.353812E-03,8.631098E-04,3.446927E-04,1.213551E-04,3.355742E-05,5.245209E-06
1002,-79.55450,-6.76220,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999984E-01,9.998848E-01,9.979123E-01,9.847665E-01,9.405239E-01,8.403738E-01,6.835771E-01,5.155181E-01,3.572065E-01,2.314239E-01,1.426621E-01,8.442067E-02,4.781080E-02,2.634482E-02,1.370478E-02,6.564008E-03,2.893209E-03,1.267340E-03,5.120584E-04,1.860856E-04,5.584955E-05,1.126528E-05,6.556511E-07
1003,-79.31730,-6.63600,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999865E-01,9.996206E-01,9.949692E-01,9.717423E-01,9.048604E-01,7.858012E-01,6.246291E-01,4.546944E-01,3.067732E-01,1.975242E-01,1.180793E-01,6.871267E-02,3.723161E-02,1.970161E-02,9.693128E-03,4.569464E-03,1.970145E-03,7.635336E-04,2.629680E-04,7.647266E-05,1.567602E-05,1.251698E-06,0.000000E+00
1004,-79.68600,-6.62060,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999994E-01,9.999456E-01,9.987783E-01,9.895355E-01,9.522065E-01,8.652485E-01,7.248466E-01,5.549966E-01,3.933544E-01,2.577840E-01,1.614652E-01,9.697455E-02,5.563309E-02,3.034996E-02,1.600344E-02,8.043902E-03,3.721941E-03,1.651814E-03,6.620724E-04,2.361202E-04,7.079080E-05,1.555195E-05,1.311302E-06
