#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.18.0', start_date='2024-02-08T13:17:40', checksum=3060480230, kind='quantile-0.84', investigation_time=50.0, imt='SA(2.0)'"
custom_site_id,lon,lat,depth,poe-0.0010000,poe-0.0012370,poe-0.0015301,poe-0.0018927,poe-0.0023412,poe-0.0028960,poe-0.0035823,poe-0.0044312,poe-0.0054813,poe-0.0067802,poe-0.0083870,poe-0.0103745,poe-0.0128329,poe-0.0158740,poe-0.0196357,poe-0.0242889,poe-0.0300447,poe-0.0371645,poe-0.0459716,poe-0.0568656,poe-0.0703413,poe-0.0870103,poe-0.1076295,poe-0.1331349,poe-0.1646843,poe-0.2037102,poe-0.2519842,poe-0.3116979,poe-0.3855621,poe-0.4769302,poe-0.5899502,poe-0.7297530,poe-0.9026854,poe-1.1165982,poe-1.3812027,poe-1.7085116,poe-2.1133842,poe-2.6142009,poe-3.2336982,poe-4.0000000
1001,-79.80780,-6.84650,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999998E-01,9.999829E-01,9.995013E-01,9.942253E-01,9.705346E-01,9.103764E-01,8.092119E-01,6.693432E-01,5.330210E-01,3.968082E-01,2.753292E-01,1.805092E-01,1.120881E-01,6.714065E-02,3.980567E-02,2.258209E-02,1.204962E-02,5.994595E-03,2.530005E-03,1.054694E-03,3.860987E-04,1.252889E-04,2.706042E-05,7.152557E-07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
1002,-79.55450,-6.76220,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999996E-01,9.999688E-01,9.992136E-01,9.924239E-01,9.645581E-01,8.968576E-01,7.849696E-01,6.471317E-01,4.988340E-01,3.670321E-01,2.511776E-01,1.604851E-01,9.823918E-02,5.787556E-02,3.136782E-02,1.608852E-02,8.061782E-03,3.373318E-03,1.430859E-03,5.326023E-04,1.602912E-04,3.240483E-05,3.561891E-06,5.960464E-07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
1003,-79.31730,-6.63600,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999992E-01,9.999520E-01,9.989654E-01,9.910515E-01,9.617384E-01,8.903195E-01,7.759636E-01,6.284031E-01,4.786433E-01,3.497493E-01,2.355651E-01,1.485978E-01,8.935077E-02,5.161647E-02,2.808153E-02,1.456758E-02,6.337040E-03,2.704986E-03,1.071477E-03,3.505046E-04,9.918198E-05,2.855060E-05,5.245209E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
1004,-79.68600,-6.62060,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999998E-01,9.999775E-01,9.993744E-01,9.935753E-01,9.681990E-01,9.046645E-01,7.972248E-01,6.619688E-01,5.158501E-01,3.802992E-01,2.643598E-01,1.702345E-01,1.038141E-01,6.285731E-02,3.529225E-02,1.830490E-02,9.017257E-03,4.262292E-03,1.877139E-03,7.359133E-04,2.617915E-04,7.537132E-05,2.074239E-05,2.264977E-06,2.384186E-07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
