#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.18.0', start_date='2024-02-08T13:17:40', checksum=3060480230, kind='quantile-0.16', investigation_time=50.0, imt='SA(2.0)'"
custom_site_id,lon,lat,depth,poe-0.0010000,poe-0.0012370,poe-0.0015301,poe-0.0018927,poe-0.0023412,poe-0.0028960,poe-0.0035823,poe-0.0044312,poe-0.0054813,poe-0.0067802,poe-0.0083870,poe-0.0103745,poe-0.0128329,poe-0.0158740,poe-0.0196357,poe-0.0242889,poe-0.0300447,poe-0.0371645,poe-0.0459716,poe-0.0568656,poe-0.0703413,poe-0.0870103,poe-0.1076295,poe-0.1331349,poe-0.1646843,poe-0.2037102,poe-0.2519842,poe-0.3116979,poe-0.3855621,poe-0.4769302,poe-0.5899502,poe-0.7297530,poe-0.9026854,poe-1.1165982,poe-1.3812027,poe-1.7085116,poe-2.1133842,poe-2.6142009,poe-3.2336982,poe-4.0000000
1001,-79.80780,-6.84650,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999915E-01,9.997144E-01,9.966868E-01,9.797015E-01,9.310179E-01,8.386310E-01,7.009538E-01,5.484359E-01,3.937708E-01,2.694438E-01,1.729595E-01,1.050872E-01,5.929287E-02,3.117570E-02,1.535058E-02,7.033180E-03,2.934074E-03,1.079396E-03,3.299385E-04,7.134570E-05,5.900858E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
1002,-79.55450,-6.76220,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999995E-01,9.999690E-01,9.993808E-01,9.940649E-01,9.702025E-01,9.073513E-01,7.975072E-01,6.543430E-01,4.943663E-01,3.510984E-01,2.350070E-01,1.455576E-01,8.570205E-02,4.636432E-02,2.303917E-02,1.079201E-02,4.655446E-03,1.761203E-03,5.620438E-04,1.335006E-04,1.565045E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
1003,-79.31730,-6.63600,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999985E-01,9.999270E-01,9.987438E-01,9.902605E-01,9.601986E-01,8.859049E-01,7.638499E-01,6.138326E-01,4.557879E-01,3.121536E-01,2.037770E-01,1.240867E-01,7.141132E-02,3.821813E-02,1.880485E-02,8.630594E-03,3.596886E-03,1.315755E-03,4.048756E-04,8.745454E-05,9.911386E-06,6.556511E-07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
1004,-79.68600,-6.62060,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999998E-01,9.999807E-01,9.995428E-01,9.954427E-01,9.751241E-01,9.199542E-01,8.172963E-01,6.797970E-01,5.226640E-01,3.740226E-01,2.513312E-01,1.608195E-01,9.633797E-02,5.433455E-02,2.813766E-02,1.391903E-02,6.499870E-03,2.819496E-03,1.129687E-03,4.260902E-04,1.136207E-04,1.019293E-05,4.768372E-07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
