#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.18.0', start_date='2024-02-08T13:17:40', checksum=3060480230, kind='quantile-0.84', investigation_time=50.0, imt='SA(0.05)'"
custom_site_id,lon,lat,depth,poe-0.0010000,poe-0.0012499,poe-0.0015623,poe-0.0019527,poe-0.0024406,poe-0.0030506,poe-0.0038129,poe-0.0047657,poe-0.0059567,poe-0.0074453,poe-0.0093059,poe-0.0116314,poe-0.0145381,poe-0.0181712,poe-0.0227122,poe-0.0283880,poe-0.0354822,poe-0.0443493,poe-0.0554322,poe-0.0692848,poe-0.0865991,poe-0.1082403,poe-0.1352897,poe-0.1690988,poe-0.2113568,poe-0.2641751,poe-0.3301927,poe-0.4127083,poe-0.5158445,poe-0.6447547,poe-0.8058797,poe-1.0072699,poe-1.2589878,poe-1.5736104,poe-1.9668574,poe-2.4583774,poe-3.0727288,poe-3.8406073,poe-4.8003796,poe-6.0000000
1001,-79.80780,-6.84650,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999871E-01,9.992800E-01,9.893980E-01,9.407417E-01,8.184138E-01,6.552144E-01,4.823489E-01,3.330002E-01,2.162016E-01,1.338897E-01,8.172610E-02,4.802543E-02,2.715164E-02,1.474482E-02,7.658536E-03,3.771522E-03,1.746985E-03,7.648884E-04,3.070830E-04,1.096129E-04
1002,-79.55450,-6.76220,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999970E-01,9.997696E-01,9.959334E-01,9.708458E-01,8.906600E-01,7.512656E-01,5.791624E-01,4.010804E-01,2.639997E-01,1.570292E-01,9.078968E-02,5.129271E-02,2.883955E-02,1.560186E-02,8.147596E-03,4.059244E-03,1.928476E-03,8.629520E-04,3.572702E-04,1.296997E-04,3.683567E-05
1003,-79.31730,-6.63600,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999819E-01,9.993602E-01,9.925383E-01,9.601288E-01,8.776072E-01,7.426341E-01,5.698110E-01,3.897247E-01,2.468352E-01,1.429344E-01,7.767436E-02,3.924605E-02,1.954387E-02,9.373051E-03,4.354348E-03,1.975949E-03,8.627162E-04,3.443956E-04,1.220703E-04,3.451109E-05,2.145767E-06
1004,-79.68600,-6.62060,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999994E-01,9.999298E-01,9.984153E-01,9.857908E-01,9.359207E-01,8.314592E-01,6.814048E-01,5.101164E-01,3.410898E-01,2.173852E-01,1.305692E-01,7.132133E-02,3.805408E-02,1.937360E-02,1.006273E-02,4.945715E-03,2.331501E-03,1.052464E-03,4.450062E-04,1.661181E-04,5.078316E-05
