#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.18.0', start_date='2024-02-19T21:59:57', checksum=1730296092, kind='mean', investigation_time=50.0, imt='SA(0.02)'"
custom_site_id,lon,lat,depth,poe-0.0010000,poe-0.0012499,poe-0.0015623,poe-0.0019527,poe-0.0024406,poe-0.0030506,poe-0.0038129,poe-0.0047657,poe-0.0059567,poe-0.0074453,poe-0.0093059,poe-0.0116314,poe-0.0145381,poe-0.0181712,poe-0.0227122,poe-0.0283880,poe-0.0354822,poe-0.0443493,poe-0.0554322,poe-0.0692848,poe-0.0865991,poe-0.1082403,poe-0.1352897,poe-0.1690988,poe-0.2113568,poe-0.2641751,poe-0.3301927,poe-0.4127083,poe-0.5158445,poe-0.6447547,poe-0.8058797,poe-1.0072699,poe-1.2589878,poe-1.5736104,poe-1.9668574,poe-2.4583774,poe-3.0727288,poe-3.8406073,poe-4.8003796,poe-6.0000000
1001,-79.80780,-6.84650,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999980E-01,9.999201E-01,9.987361E-01,9.901839E-01,9.564917E-01,8.758317E-01,7.464871E-01,5.922454E-01,4.398989E-01,3.056242E-01,1.980828E-01,1.200191E-01,6.847353E-02,3.713150E-02,1.918164E-02,9.405733E-03,4.345336E-03,1.866946E-03,7.296875E-04,2.509102E-04,7.326275E-05,1.583308E-05,1.806915E-06,9.179115E-08
1002,-79.55450,-6.76220,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999998E-01,9.999862E-01,9.996781E-01,9.965022E-01,9.794268E-01,9.263183E-01,8.211969E-01,6.743209E-01,5.127737E-01,3.608445E-01,2.348355E-01,1.419520E-01,8.054832E-02,4.336045E-02,2.224664E-02,1.086379E-02,5.017126E-03,2.167924E-03,8.610325E-04,3.061428E-04,9.220302E-05,2.055258E-05,2.396405E-06,1.418591E-07,0.000000E+00
1003,-79.31730,-6.63600,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999975E-01,9.999194E-01,9.988366E-01,9.911996E-01,9.610254E-01,8.874927E-01,7.645274E-01,6.074554E-01,4.420656E-01,2.938402E-01,1.791465E-01,1.012059E-01,5.353585E-02,2.667834E-02,1.256201E-02,5.580998E-03,2.316650E-03,8.849664E-04,3.042164E-04,8.977949E-05,2.033144E-05,2.626479E-06,1.668930E-07,0.000000E+00,0.000000E+00
1004,-79.68600,-6.62060,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999941E-01,9.998381E-01,9.979830E-01,9.866628E-01,9.470998E-01,8.600876E-01,7.270939E-01,5.699811E-01,4.133419E-01,2.764727E-01,1.708433E-01,9.831645E-02,5.327087E-02,2.734709E-02,1.332380E-02,6.150195E-03,2.669183E-03,1.072716E-03,3.880961E-04,1.211333E-04,2.899527E-05,4.082620E-06,3.087520E-07,0.000000E+00
