Unnamed: 0,Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value,Smoothed Rate Scaled
353,-77.2537,-6.01989,118.573967,0,4701.53,1.15,6491.159461
354,-77.1537,-6.01989,118.7833786,0,7138.35,1.15,9855.550882
355,-77.0537,-6.01989,118.9034805,14254,9473.76,1.15,13079.93076
356,-76.9537,-6.01989,118.9494705,28508,10791.5,1.15,14899.26627
357,-76.8537,-6.01989,118.9486389,14254,11228.9,1.15,15503.16184
358,-76.7537,-6.01989,118.9394302,0,11437.5,1.15,15791.16508
359,-76.6537,-6.01989,118.9688873,0,11628.8,1.15,16055.2831
360,-76.5537,-6.01989,119.0894012,14254,11679.1,1.15,16124.72971
361,-76.4537,-6.01989,119.3549728,28508,11535,1.15,15925.77829
362,-76.3537,-6.01989,119.8180618,28508,11192.5,1.15,15452.90624
363,-76.2537,-6.01989,120.5270004,14254,10611.1,1.15,14650.19731
364,-76.1537,-6.01989,121.5242004,0,9676.18,1.15,13359.40159
365,-76.0537,-6.01989,122.8452988,14254,8230.52,1.15,11363.45355
366,-75.9537,-6.01989,124.5186005,0,6548.94,1.15,9041.78296
367,-75.8537,-6.01989,126.5653,0,5451.54,1.15,7526.659502
368,-75.7537,-6.01989,128.9998932,0,5287.3,1.15,7299.901823
369,-75.6537,-6.01989,131.8311005,0,5508.13,1.15,7604.79039
370,-75.5537,-6.01989,135.0641937,0,5635.16,1.15,7780.174145
371,-75.4537,-6.01989,138.7033997,0,5695.5,1.15,7863.482465
372,-75.3537,-6.01989,142.7557068,14254,5723.44,1.15,7902.057778
373,-75.2537,-6.01989,147.2350006,0,5655.87,1.15,7808.767372
374,-75.1537,-6.01989,152.1649017,0,5521.42,1.15,7623.139206
375,-75.0537,-6.01989,157.5812073,0,5347.61,1.15,7383.168723
376,-74.9537,-6.01989,163.5316925,14254,4959.69,1.15,6847.58763
377,-74.8537,-6.01989,170.072998,14254,4036.19,1.15,5572.558913
378,-74.7537,-6.01989,177.2655029,0,2612.78,1.15,3607.330298
379,-74.6537,-6.01989,185.1660004,0,1256.29,1.15,1734.494669
380,-74.5537,-6.01989,193.8197937,0,433.167,1.15,598.0512876
381,-74.4537,-6.01989,203.2541962,0,106.549,1.15,147.1066971
382,-74.3537,-6.01989,213.4736938,0,21.5966,1.15,29.81730935
415,-78.8537,-6.11989,105.6150208,0,670.165,1.15,925.2621764
416,-78.7537,-6.11989,107.0056534,0,376.956,1.15,520.4436653
417,-78.6537,-6.11989,108.299263,0,174.706,1.15,241.2075441
418,-78.5537,-6.11989,109.495079,0,71.0201,1.15,98.05378123
419,-78.4537,-6.11989,110.5958862,0,49.7996,1.15,68.75573371
420,-78.3537,-6.11989,111.6079636,0,124.404,1.15,171.7581727
421,-78.2537,-6.11989,112.5402985,0,395.696,1.15,546.3170147
422,-78.1537,-6.11989,113.4037628,0,999.035,1.15,1379.315987
423,-78.0537,-6.11989,114.2095795,0,1833.9,1.15,2531.970941
424,-77.9537,-6.11989,114.9679565,14254,2471.33,1.15,3412.037594
425,-77.8537,-6.11989,115.6864166,0,2671.59,1.15,3688.526226
426,-77.7537,-6.11989,116.3683319,0,2678.35,1.15,3697.859408
427,-77.6537,-6.11989,117.0119705,0,2680.75,1.15,3701.172964
428,-77.5537,-6.11989,117.6102371,0,2602.09,1.15,3592.571168
429,-77.4537,-6.11989,118.1515808,14254,2575.76,1.15,3556.218698
430,-77.3537,-6.11989,118.6219864,0,3150.11,1.15,4349.194056
431,-77.2537,-6.11989,119.0081482,0,4925.49,1.15,6800.369457
432,-77.1537,-6.11989,119.301033,14254,7780.87,1.15,10742.64504
433,-77.0537,-6.11989,119.4995117,28508,10521.5,1.15,14526.49122
434,-76.9537,-6.11989,119.6130829,28508,11958.4,1.15,16510.34478
435,-76.8537,-6.11989,119.6631165,0,12127.5,1.15,16743.81241
436,-76.7537,-6.11989,119.6826019,28508,11848.8,1.15,16359.02573
