#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.18.0', start_date='2024-02-08T04:43:00', checksum=820340694, kind='mean', investigation_time=50.0, imt='SA(3.0)'"
lon,lat,depth,poe-0.0010000,poe-0.0012370,poe-0.0015301,poe-0.0018927,poe-0.0023412,poe-0.0028960,poe-0.0035823,poe-0.0044312,poe-0.0054813,poe-0.0067802,poe-0.0083870,poe-0.0103745,poe-0.0128329,poe-0.0158740,poe-0.0196357,poe-0.0242889,poe-0.0300447,poe-0.0371645,poe-0.0459716,poe-0.0568656,poe-0.0703413,poe-0.0870103,poe-0.1076295,poe-0.1331349,poe-0.1646843,poe-0.2037102,poe-0.2519842,poe-0.3116979,poe-0.3855621,poe-0.4769302,poe-0.5899502,poe-0.7297530,poe-0.9026854,poe-1.1165982,poe-1.3812027,poe-1.7085116,poe-2.1133842,poe-2.6142009,poe-3.2336982,poe-4.0000000
-70.33000,-14.25000,0.00000,9.999949E-01,9.999722E-01,9.998744E-01,9.995190E-01,9.984038E-01,9.953178E-01,9.876446E-01,9.704144E-01,9.359077E-01,8.755025E-01,7.843278E-01,6.658530E-01,5.322255E-01,3.996147E-01,2.820422E-01,1.874932E-01,1.176302E-01,6.971738E-02,3.901846E-02,2.058180E-02,1.018834E-02,4.701590E-03,2.000294E-03,7.710427E-04,2.639687E-04,7.896642E-05,2.072518E-05,6.252526E-06,1.838803E-06,3.695488E-07,3.576279E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
