#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.18.0', start_date='2024-02-08T04:43:00', checksum=820340694, kind='mean', investigation_time=50.0"
lon,lat,0.400000~PGA,0.400000~SA(0.02),0.400000~SA(0.05),0.400000~SA(0.1),0.400000~SA(0.15),0.400000~SA(0.2),0.400000~SA(0.25),0.400000~SA(0.3),0.400000~SA(0.4),0.400000~SA(0.5),0.400000~SA(1.0),0.400000~SA(1.5),0.400000~SA(2.0),0.400000~SA(3.0),0.400000~SA(4.0),0.400000~SA(5.0),0.100000~PGA,0.100000~SA(0.02),0.100000~SA(0.05),0.100000~SA(0.1),0.100000~SA(0.15),0.100000~SA(0.2),0.100000~SA(0.25),0.100000~SA(0.3),0.100000~SA(0.4),0.100000~SA(0.5),0.100000~SA(1.0),0.100000~SA(1.5),0.100000~SA(2.0),0.100000~SA(3.0),0.100000~SA(4.0),0.100000~SA(5.0),0.050000~PGA,0.050000~SA(0.02),0.050000~SA(0.05),0.050000~SA(0.1),0.050000~SA(0.15),0.050000~SA(0.2),0.050000~SA(0.25),0.050000~SA(0.3),0.050000~SA(0.4),0.050000~SA(0.5),0.050000~SA(1.0),0.050000~SA(1.5),0.050000~SA(2.0),0.050000~SA(3.0),0.050000~SA(4.0),0.050000~SA(5.0),0.020000~PGA,0.020000~SA(0.02),0.020000~SA(0.05),0.020000~SA(0.1),0.020000~SA(0.15),0.020000~SA(0.2),0.020000~SA(0.25),0.020000~SA(0.3),0.020000~SA(0.4),0.020000~SA(0.5),0.020000~SA(1.0),0.020000~SA(1.5),0.020000~SA(2.0),0.020000~SA(3.0),0.020000~SA(4.0),0.020000~SA(5.0),0.010000~PGA,0.010000~SA(0.02),0.010000~SA(0.05),0.010000~SA(0.1),0.010000~SA(0.15),0.010000~SA(0.2),0.010000~SA(0.25),0.010000~SA(0.3),0.010000~SA(0.4),0.010000~SA(0.5),0.010000~SA(1.0),0.010000~SA(1.5),0.010000~SA(2.0),0.010000~SA(3.0),0.010000~SA(4.0),0.010000~SA(5.0),0.005000~PGA,0.005000~SA(0.02),0.005000~SA(0.05),0.005000~SA(0.1),0.005000~SA(0.15),0.005000~SA(0.2),0.005000~SA(0.25),0.005000~SA(0.3),0.005000~SA(0.4),0.005000~SA(0.5),0.005000~SA(1.0),0.005000~SA(1.5),0.005000~SA(2.0),0.005000~SA(3.0),0.005000~SA(4.0),0.005000~SA(5.0)
-70.33000,-14.25000,1.451312E-01,1.523708E-01,2.323619E-01,3.309971E-01,3.453990E-01,3.321167E-01,3.067776E-01,2.774748E-01,2.235559E-01,1.845151E-01,8.616283E-02,4.820123E-02,3.095489E-02,1.586266E-02,9.772564E-03,6.744655E-03,2.739374E-01,2.880541E-01,4.538463E-01,6.453027E-01,6.703236E-01,6.475384E-01,6.054631E-01,5.486593E-01,4.497891E-01,3.742089E-01,1.775335E-01,9.877935E-02,6.331836E-02,3.209505E-02,1.974278E-02,1.357025E-02,3.474142E-01,3.655756E-01,5.800653E-01,8.267816E-01,8.602733E-01,8.329225E-01,7.843195E-01,7.103164E-01,5.862536E-01,4.888319E-01,2.333488E-01,1.297950E-01,8.328757E-02,4.197853E-02,2.561995E-02,1.759999E-02,4.570194E-01,4.809507E-01,7.683080E-01,1.099254E+00,1.147539E+00,1.113406E+00,1.054899E+00,9.583301E-01,7.973486E-01,6.640301E-01,3.199044E-01,1.772178E-01,1.141502E-01,5.736093E-02,3.462045E-02,2.374763E-02,5.478654E-01,5.769655E-01,9.241192E-01,1.331868E+00,1.391987E+00,1.353935E+00,1.289058E+00,1.170847E+00,9.779053E-01,8.166124E-01,3.950507E-01,2.186578E-01,1.412036E-01,7.070313E-02,4.237124E-02,2.896114E-02,6.456163E-01,6.809183E-01,1.091400E+00,1.586743E+00,1.660164E+00,1.618634E+00,1.546272E+00,1.405765E+00,1.177229E+00,9.857617E-01,4.789641E-01,2.648326E-01,1.715359E-01,8.555027E-02,5.093025E-02,3.467292E-02
