WKT,OBJECTID,Name,SHAPE_LEN
"MULTILINESTRING ((-70.218615161 -17.852708589,-70.183903973 -17.864583469,-70.158327307 -17.875544898,-70.129096832 -17.88833323,-70.106260524 -17.898381206,-70.087991477 -17.907515729,-70.075203144 -17.916650253,-70.055107193 -17.930352037))","3851",Falla San Francisco,0.18183104228
