WKT,OBJECTID,Name,SHAPE_LEN
"MULTILINESTRING ((-70.8518991399999 -16.043880732,-70.8611688009999 -16.035079843,-70.8672924649998 -16.0253418529999,-70.875315524 -16.014803786,-70.8972404209999 -16.0029183799998,-70.914516062 -15.9924039549999,-70.920284744 -15.9847444259999,-70.93350383 -15.976703476,-70.948496884 -15.9654690419998,-71.0212276979998 -15.923419203,-71.0266660239998 -15.921490596,-71.032452083 -15.9187166809999,-71.038846314 -15.914592069,-71.045363802 -15.910892631,-71.05303557 -15.907862696,-71.061000254 -15.9058602109999,-71.071441686 -15.9011025629999,-71.078609947 -15.898093246,-71.085397669 -15.8936687369999,-71.091613444 -15.888076916,-71.0972132219999 -15.88430011,-71.104253009 -15.879545104,-71.116442709 -15.869904892,-71.1235830759999 -15.867074091,-71.133992539 -15.861682887,-71.143522031 -15.853044963,-71.151540489 -15.8454758479998,-71.175803116 -15.8305636209999,-71.182994731 -15.825502855,-71.189387277 -15.820175733,-71.1944480419999 -15.8148486109999,-71.2000415199999 -15.8076569969998,-71.2051022859999 -15.799932671,-71.207765847 -15.795138261,-71.2122939 -15.789544783,-71.21842009 -15.7852830859999,-71.2258780609999 -15.7820868129998,-71.2341350999999 -15.77889054,-71.2437239189999 -15.7727643499999,-71.24905104 -15.76930172,-71.2559762989999 -15.763441887,-71.25863986 -15.7597129009999,-71.263966981 -15.758114765,-71.269826815 -15.753853067,-71.273813261 -15.7497072809999,-71.2744241849998 -15.7489925669998,-71.27547762 -15.748109155,-71.27604878 -15.7475638079999,-71.2770586179999 -15.746509322,-71.2782643069999 -15.7454740879999,-71.2794867969999 -15.7445582079999,-71.2826119069999 -15.741600687,-71.285808181 -15.738138058,-71.290336234 -15.734409073,-71.294065219 -15.728549239,-71.298593273 -15.726152034,-71.304985819 -15.723222117,-71.3087148039999 -15.7205585559998,-71.313509214 -15.7178949959999,-71.318303623 -15.715497791,-71.322298965 -15.7133669419999,-71.328691511 -15.7125678739998,-71.3348386129999 -15.710268091,-71.336992866 -15.709545443,-71.3404360039998 -15.708505041,-71.342785782 -15.707671224,-71.345508794 -15.7069712529999,-71.347750788 -15.7062993479999,-71.350692115 -15.705040447,-71.3531689409999 -15.704253955,-71.355019805 -15.703377773,-71.357364377 -15.7023970189999,-71.359136863 -15.7013828059999,-71.360953256 -15.7000368339998,-71.3628603939999 -15.6985742039998,-71.3643474339999 -15.6972069299999,-71.36570852 -15.6961916599999,-71.367526942 -15.6950610819999,-71.3694344579998 -15.6934778189998,-71.371545581 -15.6918419739999,-71.373883755 -15.6903544319999,-71.3769019619999 -15.690193963,-71.38249544 -15.688862182,-71.386757138 -15.6869976889999,-71.392616972 -15.6832687039999,-71.3968786689999 -15.679539719,-71.4014067219999 -15.673147173,-71.404869352 -15.6686191189998,-71.4080656249999 -15.6659555589999,-71.4123273219999 -15.662759286,-71.41658902 -15.6582312319999,-71.4192525799999 -15.65290411,-71.421383429 -15.6467779199999,-71.424579702 -15.640385374,-71.4264441949999 -15.635324608,-71.4336358089998 -15.6339928279999,-71.4413601360001 -15.631861979,-71.4469536129998 -15.6297311309998,-71.4525470909999 -15.6270675699998,-71.458327189 -15.624444385,-71.459647663 -15.623862891,-71.461094203 -15.6232621849999,-71.4620921299999 -15.6226328819999,-71.529064132 -15.5820525409999,-71.535379476 -15.578110921,-71.5384727209999 -15.575805042,-71.5400855279998 -15.5748198999999,-71.543281465 -15.5719590169999,-71.5453888409999 -15.5695548839998,-71.5613821199998 -15.548385969,-71.5644758349999 -15.545021547,-71.568014944 -15.5420687789999,-71.570965501 -15.5390845909998,-71.572590916 -15.5355969879998,-71.576049806 -15.5306491289998,-71.5762463269999 -15.530376416,-71.5793407069999 -15.527233787,-71.5831512179999 -15.5234889289999))","4161",Falla Chalhuanca,0.01289631603
