WKT,OBJECTID,Name,ORIG_FID,Shape_Leng
"MULTILINESTRING ((-71.2822955356104 -17.0464170128348,-71.2815861971453 -17.0474206868152,-71.2802731437905 -17.0488287202692,-71.2793767706214 -17.050123809666,-71.2780367456992 -17.0509748390176,-71.2769382031355 -17.0517201188883,-71.2755482127798 -17.0527022882799,-71.2732488432595 -17.0533433448194,-71.2709135467227 -17.0539758551016,-71.2701468737791 -17.0543255510833,-71.2694956881754 -17.0545348862759,-71.2684842413546 -17.0552242121277,-71.2676569388166 -17.0555455857601,-71.2666020889152 -17.0557370118536,-71.2657638101517 -17.0562367777051,-71.2646951061942 -17.0571198993638,-71.2638639950273 -17.0579998293286,-71.2632040536241 -17.0584958737855,-71.2621554818899 -17.0594022204361,-71.2610833632066 -17.0600529069161,-71.2605696021054 -17.0603763211103,-71.2598336491036 -17.0607012668499,-71.2592464952295 -17.0609087080704,-71.2587888401328 -17.0612895457759,-71.2577171207485 -17.0619383319884,-71.2564830566477 -17.0625889878914,-71.2556399737058 -17.0631125839785,-71.2532480432625 -17.0646796751269,-71.2511300822874 -17.0660260420681,-71.2493278939671 -17.067113677654,-71.2473254167346 -17.0681288962315,-71.2460730910003 -17.0688613175957,-71.2434758867028 -17.0699809465634,-71.241677319053 -17.0707456320052,-71.2398575732684 -17.0718729195995,-71.2383081987643 -17.0728345502743,-71.2360545894477 -17.074046757252,-71.233428817286 -17.0748107933833,-71.2325044347318 -17.075414581118,-71.2312485809572 -17.0767212978496,-71.2298138628195 -17.0779549221818,-71.2270544172275 -17.0796863761253,-71.2235363620135 -17.0816360478653,-71.1821851925925 -17.1256222713507,-71.1817551268975 -17.1257172658391,-71.1817011432931 -17.1257241096799,-71.1813609801251 -17.1257946093337,-71.1807957912927 -17.1259425424144,-71.1806146498462 -17.1260073817352,-71.1801724558941 -17.1261980218212,-71.1801462271666 -17.1262121222916,-71.1796339922149 -17.1264083120939,-71.1782949997144 -17.1268208625927,-71.177836393135 -17.1269304305948,-71.1777163246486 -17.1269581710827,-71.1773318509841 -17.1270746368849,-71.177143771268 -17.1271575939477,-71.1768118036218 -17.127341675278,-71.1766421851887 -17.1274453095534,-71.1765618046835 -17.1274944224296,-71.1762216406162 -17.1276510861287,-71.1758322971228 -17.1277842496434,-71.1754839366344 -17.1278625823922,-71.1752673088392 -17.1278961531848,-71.1751118493323 -17.127925865886,-71.1751105489126 -17.1279262229168,-71.1741929553406 -17.1281171606784,-71.17357779388 -17.1282365043112,-71.1728160474226 -17.1284199992835,-71.1726847598937 -17.1284618195573,-71.1721109897304 -17.1286811489159,-71.1716066751079 -17.1288546488229,-71.1710618100544 -17.1289709752303,-71.1703077132303 -17.1291119709406,-71.170279086011 -17.1291184379655,-71.1696352406738 -17.1293100843928,-71.1693674333603 -17.1294264161961,-71.1691425183125 -17.1295042920893,-71.168963451602 -17.1295662931499,-71.168562383647 -17.1296988280384,-71.1680126325769 -17.1298482845706,-71.1676273881934 -17.1299187833251,-71.1671519786808 -17.1300597781362,-71.1667421432353 -17.1302242731317,-71.1663405042108 -17.1304514328873,-71.1659470616075 -17.1306942579336,-71.165537226162 -17.130944916075,-71.1654088749196 -17.1310120297813,-71.1650615684366 -17.131154271952,-71.1647422452584 -17.1312181418037,-71.1644634572227 -17.1312739042672,-71.1638048387223 -17.1314070461982,-71.1634674292784 -17.1315027250707,-71.162217557794 -17.1319945427139,-71.1619388695831 -17.1320885389549,-71.1613978869029 -17.1322608652467,-71.1610864112089 -17.1324018591584,-71.1605454276294 -17.132589850741,-71.1597585442214 -17.1328405061844,-71.1589060858471 -17.1332321546402,-71.1577913330036 -17.1335924707159,-71.1564470722745 -17.1340781127147,-71.1553773457878 -17.1345442574115,-71.1412010149149 -17.1371962547033,-71.1392706390287 -17.1370584488882,-71.1378446326237 -17.1366198801034,-71.1370905357995 -17.136416225928,-71.1363856184015 -17.1363692291566,-71.135844634822 -17.1362752347143,-71.1350413576725 -17.1361342443998,-71.1344348009253 -17.1360402499575,-71.1336807032018 -17.1359305902245,-71.1329266063777 -17.1357739328207,-71.1320249667788 -17.1356329416069,-71.1311069361362 -17.1355702786454,-71.1304511990635 -17.1355076156839,-71.1295003800385 -17.1354136221409,-71.1288781211284 -17.1353859643907,-71.1286545020036 -17.135403842913,-71.1279757917493 -17.1355076156839,-71.1274184153276 -17.1356799392777,-71.126828252322 -17.1358835925537,-71.1263106870885 -17.1361308881299,-71.1261353471685 -17.1362298594204,-71.1258446458137 -17.1364318921181,-71.1255540883504 -17.1366716882478,-71.1253244383721 -17.136819891125,-71.125304337625 -17.1368312738442,-71.1251204055822 -17.136908439273,-71.1246343319089 -17.1370213239749,-71.1240905496391 -17.1370898478182,-71.1232790751691 -17.1372700018091,-71.1223364525652 -17.1374109930229,-71.1217863363703 -17.1374896009643,-71.1206479313569 -17.1377634679097,-71.1205280481309 -17.1377905446979,-71.1198233591606 -17.1380018781841,-71.119639734686 -17.1380924444107,-71.1192217028193 -17.1382255998315,-71.118721703144 -17.1383274255702,-71.1183118676985 -17.1384057538224,-71.117951211679 -17.1384605827896,-71.1174594093242 -17.138570240724,-71.1170167872949 -17.1386798986583,-71.1167510646099 -17.138771900203,-71.1164676072942 -17.1388443873585,-71.1160003951021 -17.1389853758744,-71.1156561328243 -17.1390950338087,-71.115402034776 -17.1391733611616,-71.1150659689193 -17.1392438554195,-71.1146479370526 -17.139275186001,-71.1142626917698 -17.1392986843867,-71.1138446590037 -17.1393221818731,-71.1134922012041 -17.1393300149682,-71.1130167907922 -17.1393378480632,-71.1125003982747 -17.1393221818731,-71.111770890714 -17.1393143496775,-71.1110741697371 -17.1393378480632,-71.1102381060037 -17.1392986843867,-71.1095413850268 -17.139290852191,-71.1090577790932 -17.1393221818731,-71.1084266321833 -17.1394475059976,-71.1078446655988 -17.1396433225812,-71.1068528635687 -17.1399409649036,-71.1068252858582 -17.1399474067474,-71.1066796433508 -17.1399814272011,-71.105529081302 -17.1401358668767,-71.1047545051163 -17.1401289492915,-71.103836472675 -17.1401132840008,-71.1036377656703 -17.1401132840008,-71.1024090237574 -17.1399551301251,-71.1019758203278 -17.1398861359364,-71.101508343735 -17.1397701620633,-71.1010399858067 -17.1396539687556,-71.10027090268 -17.1394631712883,-71.1001146508704 -17.1394227692454,-71.0996134577948 -17.1393295698037,-71.0969439938702 -17.1391224694264,-71.0693748781481 -17.1359740157882,-71.0691059152058 -17.136069670379,-71.0687217572033 -17.1361254319431,-71.06861886307 -17.1361406655592,-71.0682341609777 -17.1362418338935,-71.0680947094033 -17.1362938380901,-71.0675865133069 -17.1364622442371,-71.0670045458231 -17.1366854793513,-71.066988223128 -17.1366928196179,-71.0660549669631 -17.1369674392959,-71.0652627451795 -17.1371436992223,-71.0646356955809 -17.137304271375,-71.0642299592452 -17.1374530938851,-71.0639225817617 -17.137609748591,-71.0634635659907 -17.1378094853195,-71.0630824189184 -17.1379152267063,-71.0627299611187 -17.1379857218635,-71.0622586498168 -17.1380718832108,-71.06192258396 -17.1381776245976,-71.0612791424185 -17.1384047753601,-71.060996355997 -17.1385692622616,-71.0606520937191 -17.1388199096111,-71.0600988164072 -17.1392037132807,-71.0596930791722 -17.1394073629594,-71.0596822801131 -17.1394141942096,-71.0589266859178 -17.1397128383767,-71.0588530656165 -17.1397466429931,-71.0587484070134 -17.1397872491822,-71.0585209486828 -17.139877324379,-71.0583652112854 -17.1399517351844,-71.0581910305916 -17.140065308767,-71.058169484634 -17.1400818949634,-71.0580434896153 -17.1401788823495,-71.0579041459595 -17.1402650418981,-71.0577782390744 -17.1403278613417,-71.0576725894184 -17.1403942807714,-71.0572135727481 -17.1406527576186,-71.0569020979534 -17.1408015792294,-71.0565359308885 -17.1409522309606,-71.056434884862 -17.1409876039947,-71.0558160343824 -17.1411599221926,-71.0552955418557 -17.1412578286858,-71.0549758706399 -17.1413087411055,-71.054853055624 -17.1413384178337,-71.0546705427113 -17.1413674857208,-71.0544758709646 -17.1414164403164,-71.0542750523517 -17.1414693096609,-71.0540906256818 -17.1415593848577,-71.0538836593034 -17.1416807906359,-71.0536623469397 -17.1418041542383,-71.053416446212 -17.1419764706376,-71.0532893971879 -17.1421272491731,-71.0532012816138 -17.1422839002817,-71.0531316102356 -17.1424464257619,-71.0531011439026 -17.1424989425721,-71.0530658742906 -17.1425597421384,-71.0529858544136 -17.1426589526485,-71.0529123483262 -17.1427166495537,-71.0527689055605 -17.1428067238512,-71.052658250278 -17.1428595940949,-71.0525557914166 -17.1429026734196,-71.0522960051564 -17.1430393038208,-71.0522914473923 -17.1430417014133,-71.0521418568612 -17.1431200260683,-71.0520271033681 -17.1432022681701,-71.0519410382483 -17.1432747193527,-71.0517852999516 -17.1433785002176,-71.0517176061825 -17.1434175811564,-71.051533250559 -17.1434940298255,-71.0514103006448 -17.1435762710281,-71.0513078417835 -17.1437211733934,-71.0512176775537 -17.1438582417644,-71.0508652188547 -17.1442263702507,-71.0505742360122 -17.1443986848514,-71.0504307941458 -17.1444652607631,-71.0502545638969 -17.1445592507088,-71.050148006825 -17.1446728215934,-71.0498980069874 -17.1449743723693,-71.0497504660112 -17.145111439841,-71.0495291554461 -17.145318999772,-71.0494892093595 -17.1453602237953,-71.0494717778002 -17.1453738269405,-71.0494255508485 -17.1454112036641,-71.0493119421923 -17.1455030631158,-71.0490619432541 -17.1456322983918,-71.048857024632 -17.1457106221475,-71.0486725988613 -17.1457497840253,-71.0484922713013 -17.145773282411,-71.048344730325 -17.145773282411,-71.0480710378481 -17.145803564383,-71.0478939109752 -17.1458006946463,-71.0477258780468 -17.145765449316,-71.0475660433382 -17.1457223708907,-71.0473734202471 -17.1456753759178,-71.0471971899983 -17.1456440462357,-71.0470127642276 -17.1456401296882,-71.0468447321986 -17.1456557949789,-71.0466357162653 -17.1456949568567,-71.046410305691 -17.1457576171203,-71.0462217817098 -17.1458046111938,-71.0460332568293 -17.1458868523963,-71.0459706343373 -17.1459107878525,-71.0458078480537 -17.1459730092469,-71.0457638649104 -17.1459887689664,-71.0456111267521 -17.1460434999075,-71.0454348974026 -17.1460826617854,-71.0452914546369 -17.1460944114279,-71.0450988324451 -17.1460748295897,-71.0449103075646 -17.1460630808464,-71.0445332587029 -17.1460356677118,-71.0441685053722 -17.1460826617854,-71.0440291608171 -17.1461218245625,-71.0437627681372 -17.1462197301564,-71.0432791622035 -17.1464821145579,-71.0430865391124 -17.1465839366993,-71.0428365392748 -17.1467288363667,-71.0424922778963 -17.1469168126607,-71.0422790243575 -17.1470290039853,-71.0416193275699 -17.1472771026561,-71.0409799842388 -17.147504240828,-71.0402381820464 -17.1476373908529,-71.0401983034089 -17.1476475298096,-71.04011705236 -17.1476569717918,-71.0400045750511 -17.1476569717918,-71.0399244481547 -17.1476444433363,-71.039857291281 -17.1476399089546,-71.0397940383642 -17.1476409341817,-71.0397258868402 -17.1476550139677,-71.0396808047253 -17.1476687214343,-71.0395803954189 -17.1477313789999,-71.0395004771652 -17.1477881639925,-71.0394123633898 -17.1478390737142,-71.0393160513946 -17.1478860677877,-71.0391890023705 -17.1479643924427,-71.0391547597843 -17.1479871785654,-71.0390559305867 -17.1480594822593,-71.0389861342027 -17.1481308290744,-71.0388549860687 -17.1482326494172,-71.0387659936557 -17.1482997829086,-71.0387034053379 -17.1483396543515,-71.0383211386096 -17.1485101019596,-71.0382176922926 -17.1485909779912,-71.0379717906656 -17.1487789533859,-71.0378037577372 -17.1488572762423,-71.0376663026577 -17.1489077929602,-71.0374712585917 -17.1489513264425,-71.0373365446458 -17.1489669287807,-71.0371849063583 -17.1489786766246,-71.0369676931045 -17.1489904253678,-71.0368898253051 -17.1490100063067,-71.0367955619656 -17.1490413350895,-71.0366767102619 -17.1490961613587,-71.0365168737547 -17.1492253939367,-71.0364410402218 -17.1493096873921,-71.0363506169874 -17.1493887369006,-71.0362955631896 -17.1494368659186,-71.0358939241652 -17.1496757501357,-71.0355824493705 -17.1497893183223,-71.0354553616756 -17.1498118058701,-71.0352053996095 -17.1498167305576,-71.035053761322 -17.1498480602397,-71.0348119579055 -17.149918550001,-71.0346193348144 -17.1500125372488,-71.0344226144121 -17.1501261054354,-71.0341398279907 -17.1503140790315,-71.0339513031101 -17.1504198141231,-71.0337135979042 -17.1505372979579,-71.0334758935976 -17.1506312843063,-71.033246315565 -17.1507005590835,-71.0331644188029 -17.1507252706547,-71.0331389077344 -17.1507301458795,-71.0328365502666 -17.1507879291196,-71.0328337974418 -17.1507885910206,-71.0322750747349 -17.150838837942,-71.0318980267725 -17.1508858320155,-71.031610487434 -17.1509388542447,-71.0314308136811 -17.1509719861682,-71.0310112592622 -17.1509777957886,-71.0308652408382 -17.1509798183639,-71.0304717991342 -17.150924992994,-71.0299717985596 -17.1509171598989,-71.0295045872668 -17.1509719861682,-71.0289963902712 -17.1510424759295,-71.0286747819156 -17.1510424759295,-71.0284881941748 -17.1510424759295,-71.0277750803556 -17.1509876496602,-71.0269554085652 -17.1508623354284,-71.0262177045834 -17.1507056906151,-71.0256275415778 -17.1506195355631,-71.0244963949926 -17.1505412136061,-71.0235701670296 -17.1505490458018,-71.0235116112718 -17.1505477291943,-71.0229075888141 -17.1505158131542,-71.0228317930528 -17.1505035374083,-71.0226368002481 -17.1504533732245,-71.0223242669513 -17.1503375756186,-71.0222083416416 -17.1502838690053,-71.0219390207691 -17.1501496020225,-71.0218366932088 -17.1501116884036,-71.021756023122 -17.1500817976368,-71.0217382021563 -17.1500751948143,-71.0215209889025 -17.1500086207012,-71.0214442929197 -17.1499896683885,-71.0210395962004 -17.1499540723225,-71.0207914813417 -17.1499655440746,-71.0207623603946 -17.1499709732818,-71.0206234493127 -17.1499968728573,-71.0203857441068 -17.1500164528969,-71.0201849245946 -17.1500438660315,-71.0199759077619 -17.1500282016402,-71.0198078757329 -17.1500125372488,-71.0197089368179 -17.1499810241049,-71.0195729026673 -17.1499148196132,-71.019406430962 -17.1498011992659,-71.0194062367084 -17.1498010661662,-71.0192013189857 -17.1496757501357,-71.0190373851672 -17.1495426019095,-71.0189449096798 -17.1494792113965,-71.0187894285892 -17.1493951148926,-71.0186663257903 -17.1493573055951,-71.0185556318369 -17.1493451341706,-71.0183980409368 -17.1493507108665,-71.0182013196352 -17.1493546274141,-71.0180086974434 -17.149366375258,-71.0177505011847 -17.1493507108665,-71.0176078066549 -17.1493250613025,-71.017459518342 -17.1492802202059,-71.0170537802077 -17.1490844126155,-71.0166726331355 -17.1488611918904,-71.0165332885804 -17.1487593733464,-71.0164887676425 -17.1487233761828,-71.0164134161462 -17.148669869219,-71.0163851738367 -17.1486542551897,-71.0161851439292 -17.1485613857993,-71.0161357486658 -17.1485478995659,-71.0159554211058 -17.1485009063917,-71.0156931257371 -17.1484539123181,-71.0154677169616 -17.1484421635749,-71.0151767332196 -17.1484382479268,-71.0148037825685 -17.1484460801224,-71.014637799195 -17.1484519535948,-71.0143304226109 -17.1484441222984,-71.0139575717845 -17.1484062203707,-71.0133832107665 -17.1483144049857,-71.0128058343217 -17.1481464943652,-71.0127336466404 -17.1481210246655,-71.0119390317608 -17.1477490021147,-71.0116316317943 -17.1475851285508,-71.0114603352263 -17.1475064531602,-71.0114588369557 -17.1475058659029,-71.0111955928023 -17.1474304910243,-71.0107785591831 -17.1473484467734,-71.010620549199 -17.1473272632426,-71.0102907992809 -17.1473145504261,-71.0100672889741 -17.1473273010141,-71.0096693092912 -17.1473952996533,-71.009281248231 -17.1474729120452,-71.0086419040006 -17.1475825645836,-71.0080353481528 -17.1476373908529,-71.0074119596941 -17.1476582919965,-71.0068365779456 -17.1476530561436,-71.0063037916866 -17.1476295586572,-71.0059144481932 -17.147574732388,-71.0054677270539 -17.1475199061187,-71.0050537933978 -17.147468996397,-71.0047669087658 -17.1473906717421,-71.0045414990909 -17.1473240967296,-71.0041521546981 -17.1472183598394,-71.0038201879512 -17.1471674492184,-71.003504614946 -17.1471557013745,-71.0031767464097 -17.1471557013745,-71.0028529760839 -17.1471400360837,-71.0025046155955 -17.147108707301,-71.0021685506381 -17.1470538801324,-71.0020150282709 -17.1470290543473,-71.0019021579582 -17.1470108017071,-71.0016193706374 -17.1469324779515,-71.0013980600723 -17.1468384889051,-71.0011070763305 -17.1466896735895,-71.0009021586077 -17.1465761036043,-71.0006685516123 -17.1464899476529,-71.0004103562529 -17.1464429526801,-71.0002919056469 -17.146426783769,-70.9999891201018 -17.1464119764315,-70.9998529789318 -17.1464155404448,-70.9995374059265 -17.146427289188,-70.9992915051988 -17.1464507857751,-70.9988693742222 -17.1464468701269,-70.9985701940591 -17.1463920429584,-70.9984615523587 -17.1463578597274,-70.9981521621925 -17.1462804307972,-70.9976849491011 -17.1461081179952,-70.9972669172344 -17.1459358051932,-70.9969974587657 -17.1458174463181,-70.9966619567838 -17.1457074115677,-70.9965816491238 -17.1456887758163,-70.9962689827273 -17.1456446271977,-70.9957587217875 -17.1456205487493,-70.9950620008107 -17.1456832090128,-70.9943324941493 -17.1458476896191,-70.9937341338232 -17.1460513330026,-70.9931029869133 -17.1462863051688,-70.9930207942742 -17.1463054085677,-70.9926363682737 -17.1463592356901,-70.9923361071256 -17.1463637188105,-70.9922123271372 -17.1463484753019,-70.9918488904139 -17.146254976386,-70.9914308567486 -17.1460748295897,-70.9912095461836 -17.1460008135866,-70.9909328409778 -17.1459479316517,-70.9905620064314 -17.1459103489834,-70.9903796158266 -17.1459029331738,-70.990082497809 -17.1459201399025,-70.9900227099801 -17.145927510746,-70.9898572356229 -17.1459352251305,-70.989667494859 -17.1459256554446,-70.9895816401805 -17.1459135703549,-70.989475237792 -17.1458896726702,-70.9893652857793 -17.1458496483426,-70.9890497118747 -17.1457164956198,-70.9887259424482 -17.1455363497227,-70.9884923363522 -17.1454110309942,-70.9884913677823 -17.1454105777359,-70.9882833204189 -17.1453131262997,-70.9879964348875 -17.1452348007454,-70.9876562708202 -17.1451995554151,-70.9873787616205 -17.1451888408923,-70.9872544834076 -17.1451785139772,-70.9872341407429 -17.1451780157528,-70.9869718462737 -17.1451956388676,-70.9867689772065 -17.1452073876108,-70.9866009451774 -17.1451936810435,-70.9865249605584 -17.1451780571216,-70.9863986399852 -17.1451433531831,-70.9862997145601 -17.1451016489219,-70.9861773842788 -17.1450401254014,-70.986093575558 -17.1450087075858,-70.9859561816324 -17.1449688981961,-70.9858559575864 -17.1449465221642,-70.9858140599708 -17.1449371683156,-70.9857631790275 -17.1449270581372,-70.9856070926932 -17.1448960468151,-70.9854515864216 -17.1448705726188,-70.9853260320707 -17.1448553587877,-70.9852659051973 -17.1448480733798,-70.9851825326477 -17.1448369892356,-70.985066110013 -17.1448098899644,-70.984893978874 -17.1447844337546,-70.9845804554237 -17.1447746437348,-70.9842915212367 -17.1447922668496,-70.9841460289161 -17.1448059743162,-70.9839697995666 -17.1448275130792,-70.9838161117241 -17.1448314287274,-70.9836726689585 -17.1448314287274,-70.9836054797091 -17.1448282514226,-70.9834657016808 -17.1448216387076,-70.9833017678623 -17.1448040155928,-70.98292062079 -17.1447648528157,-70.9826931615601 -17.1447217752897,-70.9822022171585 -17.1445929941713,-70.9816070979891 -17.1444711351347,-70.9810169340842 -17.1444241401619,-70.9803448041694 -17.1444084748712,-70.9795415261205 -17.144455469844,-70.9792051967624 -17.1444649226181,-70.9789841496987 -17.1444711351347,-70.9787985107426 -17.1444654127486,-70.9784890756103 -17.1444558754383,-70.9783600282926 -17.1444431617225,-70.9782464448176 -17.1444319732569,-70.9781881066957 -17.1444250053097,-70.9778530031136 -17.1443849782841,-70.9775661175822 -17.1443536477026,-70.9771890687205 -17.1443614798984,-70.9768857912462 -17.1444241401619,-70.9765251361261 -17.1445494597897,-70.9761726774271 -17.1447217752897,-70.9758775963739 -17.1448862567952,-70.9754677600291 -17.1451055663687,-70.9751234977512 -17.1452622147793,-70.9748037797706 -17.1453544438525,-70.974689072143 -17.1453875344071,-70.9743530071855 -17.1454501937714,-70.973847368761 -17.1454799271569,-70.9737829629134 -17.1454772507744,-70.9734103845815 -17.14543452938,-70.9728284179971 -17.1453875344071,-70.9725785467625 -17.1453997157242,-70.9722382549915 -17.1454423606764,-70.9717382562155 -17.1455598481085,-70.9717327793443 -17.1455613670634,-70.9714841581673 -17.1456303396684,-70.9710415352386 -17.1457399940055,-70.9705268055676 -17.1458168455709,-70.9703038312568 -17.1458104855654,-70.9699964537733 -17.1457752402351,-70.9697423557251 -17.1457830724308,-70.9694800612558 -17.1458222343086,-70.9692956345858 -17.1459005589636,-70.9691603900399 -17.1459945480099,-70.969025678792 -17.1460723186825,-70.9689636687383 -17.1461081179952,-70.9687095697907 -17.1462060226897,-70.9684841610152 -17.1462530176626,-70.9682792432924 -17.1462451845676,-70.9681030139429 -17.1462021070416,-70.9679554729667 -17.1461198658391,-70.9678997482747 -17.1460816887189,-70.9677382597129 -17.1459710496242,-70.9674144902864 -17.145845731795,-70.9670620306881 -17.1457634905926,-70.966912884422 -17.1457341789891,-70.9667054737786 -17.1456616693505,-70.9662728782907 -17.1455123971793,-70.9662491991412 -17.1455042259392,-70.9661358027251 -17.1454531309572,-70.9658366225621 -17.145304313843,-70.9654923611835 -17.145175078567,-70.9652054756521 -17.1450928382638,-70.9650702302069 -17.1450340936485,-70.9649267883406 -17.1449596864404,-70.9648079348383 -17.1448970261767,-70.9646685911825 -17.1448265337175,-70.9645005591535 -17.1447952040354,-70.9642956414307 -17.1447952040354,-70.9640948210192 -17.1448265337175,-70.9640291336376 -17.1448352247658,-70.9638284283392 -17.1448617799471,-70.9635948222432 -17.1448735286904,-70.963369411669 -17.1448696130421,-70.9631235109412 -17.1448500312039,-70.9627669540317 -17.1447834552922,-70.9626039177366 -17.1447534952775,-70.9624185944426 -17.1447482090625,-70.9622505606148 -17.1447482090625,-70.9620661348442 -17.1447286281236,-70.9619226929779 -17.144685548799,-70.9617259707769 -17.1446033075965,-70.9615579387478 -17.1445289003884,-70.961418595092 -17.144470155773,-70.9612505621637 -17.1444349104427,-70.9610743328142 -17.1444231608002,-70.960820234766 -17.144419245152,-70.9605415465551 -17.1444309938952,-70.960074334363 -17.1444427417391,-70.9597423667168 -17.144419245152,-70.95941039997 -17.1443722501792,-70.9591399090795 -17.1443056742674,-70.9589144994046 -17.1442390983557,-70.9587054825719 -17.1441607728014,-70.9585579415957 -17.1440941959903,-70.9583776140356 -17.1440315357268,-70.958139909729 -17.1439727920107,-70.9577669590778 -17.1439375457811,-70.9573694191633 -17.1439492954236,-70.9570661398904 -17.1439962903964,-70.9567382722534 -17.1440276200785,-70.9565251572102 -17.1440354531736,-70.9565029430564 -17.1440379290072,-70.9560867592965 -17.1440157319404,-70.9559145022524 -17.1439727920107,-70.9557382729029 -17.143914049194,-70.9554513882709 -17.1438513889304,-70.9551972902227 -17.1438396401872,-70.9549759787584 -17.1438200592483,-70.954742371763 -17.1437573980854,-70.9546194848014 -17.143725162786,-70.9544638157524 -17.1437001400494,-70.9541972908722 -17.1436908221737,-70.9538407339626 -17.1436986543694,-70.9531030299808 -17.1435772503897,-70.9528120471383 -17.1434989248355,-70.9524964732336 -17.1434206001805,-70.9520866377881 -17.143330525883,-70.951734179089 -17.1432522003287,-70.9516358166396 -17.1432323666803,-70.950738213198 -17.1431580116329))","6012",Falla Cupine-pampa Trapiche,"0",0.37073070134
