WKT,Id,Name
"MULTILINESTRING ((-70.431425174 -17.308821456,-70.439940964 -17.307307939,-70.44699272 -17.30371698,-70.45428003 -17.30198466,-70.46159057 -17.29930358,-70.46359633 -17.2980837,-70.46955919 -17.29663707,-70.477079692 -17.294162107,-70.48208648 -17.290018605,-70.48953019 -17.28791406,-70.49220162 -17.28639247,-70.496274158 -17.285952809,-70.50347594 -17.28316605,-70.5124698897081 -17.2788246023014,-70.5213020044208 -17.2752879279907,-70.536662765 -17.267548365,-70.54243203 -17.26537122,-70.54770513 -17.26517201,-70.55102648 -17.26398027,-70.55530472 -17.26407514,-70.55894754 -17.26320674,-70.56520039 -17.26334512,-70.56818499 -17.26246198,-70.57148355 -17.26221848,-70.57417682 -17.25974693,-70.57682471 -17.25917259,-70.5817989 -17.25770032,-70.588209554 -17.256239573,-70.59306351 -17.2547843,-70.59635448 -17.25485656,-70.599668 -17.25398011,-70.601663992 -17.254359039,-70.60627249 -17.25317569,-70.60924938 -17.25260808,-70.61058076 -17.25200443,-70.61390171 -17.25081149,-70.615984835 -17.250017232,-70.61690848 -17.24897884,-70.61924954 -17.247448,-70.62156815 -17.24686581,-70.62390169 -17.24565113,-70.62556209 -17.24505453,-70.62721502 -17.24477415,-70.6297375987723 -17.2434787329791,-70.6328744377054 -17.2420521324202,-70.6356378434323 -17.2407681824915,-70.6388493690067 -17.2392702296228,-70.642095657 -17.237802897,-70.645377322 -17.236214995,-70.647289936 -17.235043605,-70.652487843 -17.233216136,-70.654545727 -17.232933671,-70.657648531 -17.231346235,-70.660234913 -17.228874045,-70.662252165 -17.227397276,-70.664342811 -17.225840533,-70.666137867 -17.224675286,-70.670231639 -17.222733236,-70.673954038 -17.21986859,-70.676890038 -17.218198983,-70.678436391 -17.216517073,-70.682563543 -17.214155883,-70.684645027 -17.211870588,-70.689537565 -17.208910483,-70.6939626 -17.206284756,-70.697958377 -17.204542661,-70.69937734 -17.204323963,-70.702510137 -17.202929188))","0",Falla Micalaco
