WKT,OBJECTID,Name,SHAPE_LEN
"MULTILINESTRING ((-71.4717745159999 -17.297354454,-71.4698074219999 -17.2947900759999,-71.468286225 -17.2927961029999,-71.46671626 -17.290455476,-71.4654528489999 -17.288662136,-71.464149623 -17.286357676,-71.462579595 -17.2836562049999,-71.461053802 -17.280396136,-71.459755475 -17.278015807,-71.4590701679999 -17.276996184,-71.457908136 -17.275806913,-71.456203802 -17.273717086,-71.4551703199999 -17.2714763559999,-71.454764344 -17.269820604,-71.453157851 -17.2664504909999,-71.4520435699999 -17.26541293,-71.45093541 -17.2619862639999,-71.44928363 -17.259645185,-71.4484338809999 -17.2577093719999,-71.4473660399999 -17.2566520399999,-71.4468605000001 -17.2557477319999,-71.4459957879999 -17.2543996709999,-71.445473933 -17.251480338,-71.44475566 -17.249519164,-71.4445980269999 -17.2470881529999,-71.4441400599999 -17.245509441,-71.443486764 -17.2428544349999,-71.4419875519999 -17.240159715,-71.440868742 -17.238599141,-71.440440914 -17.237934688,-71.4396782179999 -17.2369141679999,-71.439017324 -17.2360815059999,-71.438306984 -17.2350623539999,-71.43788267 -17.2341076849999,-71.437376416 -17.233194984,-71.437011686 -17.2322465739999,-71.4366879319999 -17.2313401209999,-71.4363569949999 -17.2304479229999,-71.4358719879999 -17.229151821,-71.435239356 -17.2281087239999,-71.434069704 -17.224699193,-71.4340128989999 -17.224523732,-71.433976698 -17.224386741,-71.433910979 -17.2242339909999,-71.433838155 -17.2240713689999,-71.433787751 -17.223831267,-71.433657454 -17.2235088229999,-71.433499268 -17.2232364549999,-71.4332784129999 -17.222787434,-71.432933202 -17.222312611,-71.432760226 -17.222020883,-71.432573244 -17.221648028,-71.4324633819999 -17.2213185689999,-71.432329458 -17.2211031439999,-71.432250664 -17.220903334,-71.43213906 -17.2205980849999,-71.43199899 -17.2202373249999,-71.4318034579999 -17.2198130809999,-71.4316459619999 -17.2195385429999,-71.431284683 -17.2191153449999,-71.4305660609999 -17.218557306,-71.430316661 -17.2183855059999,-71.429881231 -17.2181657029999,-71.4282753809999 -17.2156792189999,-71.428022731 -17.2154153669999,-71.427690899 -17.21505144,-71.4273423629999 -17.214816707,-71.4269936499999 -17.214322844,-71.426634863 -17.2139014859999,-71.4262199029999 -17.2133970199999,-71.4253147609999 -17.212548857,-71.424907439 -17.2119850909999,-71.4239452609999 -17.210974254,-71.42349361 -17.21042947,-71.422736759 -17.2095583939999,-71.421846533 -17.208544181,-71.420541451 -17.207458636,-71.4198909669999 -17.2070860869999,-71.4192150479999 -17.206529318,-71.41833428 -17.2058856659999,-71.4172738239999 -17.2053614,-71.4158714569999 -17.204437398,-71.4153557479999 -17.203970771,-71.414951805 -17.2034445719999,-71.4149352239999 -17.203412427,-71.4144138689999 -17.202666219,-71.4139695819999 -17.201929733,-71.4136492979999 -17.200987858,-71.413416278 -17.2003472129999,-71.4131730039999 -17.199648688,-71.4128420399999 -17.199042207,-71.4125523259999 -17.1984613239999,-71.4123580729998 -17.1979792389999,-71.4121116789999 -17.1975331709999,-71.411764766 -17.197023503,-71.41143869 -17.1963288949999,-71.411120074 -17.1956429759999,-71.409424921 -17.1937973579999,-71.409129835 -17.1934747789999,-71.408769568 -17.192990237,-71.4082669779999 -17.192568117,-71.4076895399999 -17.1921974549999,-71.407311422 -17.191983847,-71.406828191 -17.19156428,-71.406593282 -17.191007817,-71.4061211729999 -17.1902582289999,-71.40461096 -17.189422085,-71.404131858 -17.188943122,-71.40368238 -17.18791996,-71.4031181349999 -17.1868323109999,-71.4026453789999 -17.1855526119999,-71.4021271619999 -17.184471888,-71.401424225 -17.1829066519999,-71.4010157619998 -17.1818222229999,-71.400851195 -17.1809480579999,-71.4005237269999 -17.17984573,-71.4001302219999 -17.1789400579999,-71.399814771 -17.178261565,-71.399575312 -17.177396986,-71.399277312 -17.176222962,-71.3990969729999 -17.174964485,-71.398780567 -17.173710539,-71.3979245329999 -17.171598554,-71.397294693 -17.170136081,-71.396723621 -17.168774246,-71.396448223 -17.1678406859999,-71.3960822999999 -17.1671928,-71.3955213319999 -17.166087977,-71.3948607269999 -17.1647773399999,-71.394218169 -17.1636058579998,-71.393367255 -17.162014473,-71.392901111 -17.160131774,-71.3923244329999 -17.1582312229999,-71.391435984 -17.1547202309999,-71.391648251 -17.152784147,-71.392118974 -17.149297135,-71.3929405719999 -17.146318378,-71.394086984 -17.143243941,-71.3952795069999 -17.138615642,-71.395718362 -17.136233474,-71.3956904599999 -17.132171458,-71.3957203829999 -17.1278879889999,-71.3959014629999 -17.123383723,-71.3958991989999 -17.120426179,-71.3960590309999 -17.115753652,-71.3960979709999 -17.1126715749999))",5189,Falla El Abra,0.008531544
