Unnamed: 0,Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value,Smoothed Rate Scaled
381,-73.0076,-14.0739,111.5176468,21789,9141.42,1.07,14258.37526
382,-72.9076,-14.0739,111.6136322,21789,8911.42,1.07,13899.63162
383,-72.8076,-14.0739,111.7589417,0,6919.64,1.07,10792.94287
384,-72.7076,-14.0739,112.0331879,5447,4268.74,1.07,6658.188424
385,-72.6076,-14.0739,112.5160828,0,2222.37,1.07,3466.352649
386,-72.5076,-14.0739,113.2816162,0,1289.73,1.07,2011.662775
387,-72.4076,-14.0739,114.3935623,0,1198.66,1.07,1869.61589
388,-72.3076,-14.0739,115.9031067,0,1384.66,1.07,2159.730315
389,-72.2076,-14.0739,117.8487778,0,1461.36,1.07,2279.363521
390,-72.1076,-14.0739,120.2582016,0,1399.2,1.07,2182.409152
391,-72.0076,-14.0739,123.1514969,0,1348.07,1.07,2102.65888
392,-71.9076,-14.0739,126.5449982,0,1345.74,1.07,2099.024651
393,-71.8076,-14.0739,130.4553986,0,1262.65,1.07,1969.424611
394,-71.7076,-14.0739,134.9035034,0,1006.98,1.07,1570.642058
395,-71.6076,-14.0739,139.9183044,0,689.212,1.07,1075.001841
396,-71.5076,-14.0739,145.5395966,0,517.984,1.07,807.9281176
397,-71.4076,-14.0739,151.8213959,0,561.388,1.07,875.6277222
398,-71.3076,-14.0739,158.8332062,5447,671.7,1.07,1047.687412
399,-71.2076,-14.0739,166.6587982,5447,654.657,1.07,1021.104508
400,-71.1076,-14.0739,175.3930054,0,477.232,1.07,744.3649831
401,-71.0076,-14.0739,185.1329041,0,266.005,1.07,414.9026204
402,-70.9076,-14.0739,195.9664001,0,139.271,1.07,217.2286342
403,-70.8076,-14.0739,207.9584045,0,121.401,1.07,189.3558129
404,-70.7076,-14.0739,221.1372986,0,183.964,1.07,286.938763
405,-70.6076,-14.0739,235.4837036,0,272.707,1.07,425.3560982
406,-70.5076,-14.0739,250.9255066,0,308.465,1.07,481.1298163
407,-70.4076,-14.0739,267.3385925,0,249.087,1.07,388.5146858
408,-70.3076,-14.0739,284.553894,0,140.473,1.07,219.1034597
409,-70.2076,-14.0739,302.3688965,0,54.8932,1.07,85.61994143
439,-74.1076,-14.1739,103.9870529,0,3842.9,1.07,5993.982368
440,-74.0076,-14.1739,105.0063629,0,4533.2,1.07,7070.681223
441,-73.9076,-14.1739,106.0180969,21789,5543.36,1.07,8646.283302
442,-73.8076,-14.1739,107.0041733,0,6589.31,1.07,10277.70901
443,-73.7076,-14.1739,107.9358826,21789,7192.19,1.07,11218.05409
444,-73.6076,-14.1739,108.7793121,5447,7125.22,1.07,11113.5973
445,-73.5076,-14.1739,109.501358,16341,6642.27,1.07,10360.31363
446,-73.4076,-14.1739,110.0763626,5447,6201.66,1.07,9673.069998
447,-73.3076,-14.1739,110.4920578,10894,6289.98,1.07,9810.827556
448,-73.2076,-14.1739,110.7541885,5447,7337.92,1.07,11445.35718
449,-73.1076,-14.1739,110.8889771,10894,9169.86,1.07,14302.73469
450,-73.0076,-14.1739,110.9430237,27236,10575.7,1.07,16495.50062
451,-72.9076,-14.1739,110.9804306,32683,10166.6,1.07,15857.40486
452,-72.8076,-14.1739,111.077919,21789,7829.5,1.07,12212.10153
453,-72.7076,-14.1739,111.3181992,0,4870.05,1.07,7596.084684
454,-72.6076,-14.1739,111.7831116,0,2742.09,1.07,4276.988501
455,-72.5076,-14.1739,112.5474167,0,1990.62,1.07,3104.879435
456,-72.4076,-14.1739,113.6742935,0,2214.29,1.07,3453.749829
457,-72.3076,-14.1739,115.2129288,0,2628.37,1.07,4099.613166
458,-72.2076,-14.1739,117.1985779,5447,2693.06,1.07,4200.513715
