Unnamed: 0,Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value,Smoothed Rate Scaled
353,-77.2537,-6.01989,118.573967,0,28128.9,1.3,8171.875899
354,-77.1537,-6.01989,118.7833786,0,42708.2,1.3,12407.38565
355,-77.0537,-6.01989,118.9034805,85281,56680.9,1.3,16466.66882
356,-76.9537,-6.01989,118.9494705,170562,64564.9,1.3,18757.09147
357,-76.8537,-6.01989,118.9486389,85281,67181.8,1.3,19517.34096
358,-76.7537,-6.01989,118.9394302,0,68429.8,1.3,19879.90406
359,-76.6537,-6.01989,118.9688873,0,69574.1,1.3,20212.34072
360,-76.5537,-6.01989,119.0894012,85281,69875.5,1.3,20299.90204
361,-76.4537,-6.01989,119.3549728,170562,69013.4,1.3,20049.44879
362,-76.3537,-6.01989,119.8180618,170562,66964,1.3,19454.06673
363,-76.2537,-6.01989,120.5270004,85281,63485.2,1.3,18443.4221
364,-76.1537,-6.01989,121.5242004,0,57891.9,1.3,16818.48285
365,-76.0537,-6.01989,122.8452988,85281,49242.6,1.3,14305.72885
366,-75.9537,-6.01989,124.5186005,0,39181.9,1.3,11382.94154
367,-75.8537,-6.01989,126.5653,0,32616.2,1.3,9475.505217
368,-75.7537,-6.01989,128.9998932,0,31633.6,1.3,9190.04488
369,-75.6537,-6.01989,131.8311005,0,32954.8,1.3,9573.873698
370,-75.5537,-6.01989,135.0641937,0,33714.8,1.3,9794.665328
371,-75.4537,-6.01989,138.7033997,0,34075.8,1.3,9899.541352
372,-75.3537,-6.01989,142.7557068,85281,34242.9,1.3,9948.086459
373,-75.2537,-6.01989,147.2350006,0,33838.7,1.3,9830.660174
374,-75.1537,-6.01989,152.1649017,0,33034.3,1.3,9596.969665
375,-75.0537,-6.01989,157.5812073,0,31994.4,1.3,9294.862801
376,-74.9537,-6.01989,163.5316925,85281,29673.5,1.3,8620.605835
377,-74.8537,-6.01989,170.072998,85281,24148.2,1.3,7015.421633
378,-74.7537,-6.01989,177.2655029,0,15632.1,1.3,4541.364264
379,-74.6537,-6.01989,185.1660004,0,7516.3,1.3,2183.60017
380,-74.5537,-6.01989,193.8197937,0,2591.61,1.3,752.9023637
381,-74.4537,-6.01989,203.2541962,0,637.473,1.3,185.1956616
382,-74.3537,-6.01989,213.4736938,0,129.211,1.3,37.53777278
415,-78.8537,-6.11989,105.6150208,0,4009.55,1.3,1164.835632
416,-78.7537,-6.11989,107.0056534,0,2255.3,1.3,655.1991622
417,-78.6537,-6.11989,108.299263,0,1045.26,1.3,303.6640253
418,-78.5537,-6.11989,109.495079,0,424.909,1.3,123.4425668
419,-78.4537,-6.11989,110.5958862,0,297.948,1.3,86.55845341
420,-78.3537,-6.11989,111.6079636,0,744.3,1.3,216.2305398
421,-78.2537,-6.11989,112.5402985,0,2367.42,1.3,687.771738
422,-78.1537,-6.11989,113.4037628,0,5977.16,1.3,1736.456447
423,-78.0537,-6.11989,114.2095795,0,10972.1,1.3,3187.562953
424,-77.9537,-6.11989,114.9679565,85281,14785.8,1.3,4295.501163
425,-77.8537,-6.11989,115.6864166,0,15983.9,1.3,4643.567547
426,-77.7537,-6.11989,116.3683319,0,16024.4,1.3,4655.333417
427,-77.6537,-6.11989,117.0119705,0,16038.7,1.3,4659.487786
428,-77.5537,-6.11989,117.6102371,0,15568.1,1.3,4522.771284
429,-77.4537,-6.11989,118.1515808,85281,15410.6,1.3,4477.015124
430,-77.3537,-6.11989,118.6219864,0,18846.9,1.3,5475.312859
431,-77.2537,-6.11989,119.0081482,0,29468.9,1.3,8561.166404
432,-77.1537,-6.11989,119.301033,85281,46552.4,1.3,13524.18458
433,-77.0537,-6.11989,119.4995117,170562,62949.6,1.3,18287.8221
434,-76.9537,-6.11989,119.6130829,170562,71546.2,1.3,20785.26595
435,-76.8537,-6.11989,119.6631165,0,72558.3,1.3,21079.29649
436,-76.7537,-6.11989,119.6826019,170562,70890.3,1.3,20594.71696
