#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.18.0', start_date='2024-02-12T08:55:22', checksum=2893461579, kind='mean', investigation_time=50.0, imt='SA(5.0)'"
custom_site_id,lon,lat,depth,poe-0.0010000,poe-0.0012370,poe-0.0015301,poe-0.0018927,poe-0.0023412,poe-0.0028960,poe-0.0035823,poe-0.0044312,poe-0.0054813,poe-0.0067802,poe-0.0083870,poe-0.0103745,poe-0.0128329,poe-0.0158740,poe-0.0196357,poe-0.0242889,poe-0.0300447,poe-0.0371645,poe-0.0459716,poe-0.0568656,poe-0.0703413,poe-0.0870103,poe-0.1076295,poe-0.1331349,poe-0.1646843,poe-0.2037102,poe-0.2519842,poe-0.3116979,poe-0.3855621,poe-0.4769302,poe-0.5899502,poe-0.7297530,poe-0.9026854,poe-1.1165982,poe-1.3812027,poe-1.7085116,poe-2.1133842,poe-2.6142009,poe-3.2336982,poe-4.0000000
1000,-78.00100,-7.83500,0.00000,9.999982E-01,9.999457E-01,9.992376E-01,9.942695E-01,9.740539E-01,9.213387E-01,8.257212E-01,6.957206E-01,5.531364E-01,4.185471E-01,3.035288E-01,2.116965E-01,1.420607E-01,9.176537E-02,5.721984E-02,3.455254E-02,2.027222E-02,1.158435E-02,6.461905E-03,3.522099E-03,1.881161E-03,9.872802E-04,5.077983E-04,2.557558E-04,1.236248E-04,5.612850E-05,2.336741E-05,8.647442E-06,2.655983E-06,5.960464E-07,7.867813E-08,7.152557E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
