WKT,OBJECTID,Name,SHAPE_LEN
"MULTILINESTRING ((-70.480930155 -17.621950534,-70.493333814 -17.60457378,-70.511779636 -17.566139659,-70.527347874 -17.532052548))","4423",Falla Cerro Rocoso,0.10145486096
