WKT,OBJECTID,Name,SHAPE_LEN
"MULTILINESTRING ((-70.464095 -16.958311,-70.467356 -16.958318,-70.470834 -16.958438,-70.472404 -16.958445,-70.473757 -16.957471,-70.476582 -16.95639,-70.478729 -16.955415,-70.480998 -16.954546,-70.482697 -16.953129,-70.484176 -16.952145,-70.485657 -16.950167,-70.486918 -16.948406,-70.487607 -16.947744,-70.489562 -16.946858,-70.491061 -16.945862,-70.492792 -16.944532,-70.496609 -16.942422,-70.50043 -16.940092,-70.502507 -16.938326,-70.504724 -16.936979,-70.507991 -16.936514,-70.511026 -16.935721,-70.514738 -16.934167,-70.516711 -16.933279,-70.518345 -16.931718,-70.520545 -16.929833,-70.522277 -16.928285))","3904",Falla Mesacalane,0.06776260150
