#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.18.0', start_date='2024-02-08T04:34:49', checksum=3312871398, kind='mean', investigation_time=50.0"
lon,lat,0.400000~PGA,0.400000~SA(0.02),0.400000~SA(0.05),0.400000~SA(0.1),0.400000~SA(0.15),0.400000~SA(0.2),0.400000~SA(0.25),0.400000~SA(0.3),0.400000~SA(0.4),0.400000~SA(0.5),0.400000~SA(1.0),0.400000~SA(1.5),0.400000~SA(2.0),0.400000~SA(3.0),0.400000~SA(4.0),0.400000~SA(5.0),0.100000~PGA,0.100000~SA(0.02),0.100000~SA(0.05),0.100000~SA(0.1),0.100000~SA(0.15),0.100000~SA(0.2),0.100000~SA(0.25),0.100000~SA(0.3),0.100000~SA(0.4),0.100000~SA(0.5),0.100000~SA(1.0),0.100000~SA(1.5),0.100000~SA(2.0),0.100000~SA(3.0),0.100000~SA(4.0),0.100000~SA(5.0),0.050000~PGA,0.050000~SA(0.02),0.050000~SA(0.05),0.050000~SA(0.1),0.050000~SA(0.15),0.050000~SA(0.2),0.050000~SA(0.25),0.050000~SA(0.3),0.050000~SA(0.4),0.050000~SA(0.5),0.050000~SA(1.0),0.050000~SA(1.5),0.050000~SA(2.0),0.050000~SA(3.0),0.050000~SA(4.0),0.050000~SA(5.0),0.020000~PGA,0.020000~SA(0.02),0.020000~SA(0.05),0.020000~SA(0.1),0.020000~SA(0.15),0.020000~SA(0.2),0.020000~SA(0.25),0.020000~SA(0.3),0.020000~SA(0.4),0.020000~SA(0.5),0.020000~SA(1.0),0.020000~SA(1.5),0.020000~SA(2.0),0.020000~SA(3.0),0.020000~SA(4.0),0.020000~SA(5.0),0.010000~PGA,0.010000~SA(0.02),0.010000~SA(0.05),0.010000~SA(0.1),0.010000~SA(0.15),0.010000~SA(0.2),0.010000~SA(0.25),0.010000~SA(0.3),0.010000~SA(0.4),0.010000~SA(0.5),0.010000~SA(1.0),0.010000~SA(1.5),0.010000~SA(2.0),0.010000~SA(3.0),0.010000~SA(4.0),0.010000~SA(5.0),0.005000~PGA,0.005000~SA(0.02),0.005000~SA(0.05),0.005000~SA(0.1),0.005000~SA(0.15),0.005000~SA(0.2),0.005000~SA(0.25),0.005000~SA(0.3),0.005000~SA(0.4),0.005000~SA(0.5),0.005000~SA(1.0),0.005000~SA(1.5),0.005000~SA(2.0),0.005000~SA(3.0),0.005000~SA(4.0),0.005000~SA(5.0)
-70.33000,-14.25000,1.206240E-01,1.275352E-01,2.046870E-01,2.876061E-01,2.919874E-01,2.693284E-01,2.404851E-01,2.130549E-01,1.654584E-01,1.349214E-01,6.063692E-02,3.451199E-02,2.299421E-02,1.200977E-02,7.585882E-03,5.367624E-03,2.298984E-01,2.430949E-01,4.073070E-01,5.725622E-01,5.762908E-01,5.325363E-01,4.802051E-01,4.250739E-01,3.378852E-01,2.764123E-01,1.266389E-01,7.138622E-02,4.805547E-02,2.445068E-02,1.527860E-02,1.080915E-02,2.926100E-01,3.096475E-01,5.233295E-01,7.394606E-01,7.446929E-01,6.889423E-01,6.249007E-01,5.524591E-01,4.424396E-01,3.634106E-01,1.672676E-01,9.371781E-02,6.357020E-02,3.194366E-02,1.987180E-02,1.400501E-02,3.866190E-01,4.095055E-01,6.948177E-01,9.936503E-01,1.002525E+00,9.277970E-01,8.451801E-01,7.488205E-01,6.049647E-01,4.981008E-01,2.295755E-01,1.285814E-01,8.804564E-02,4.359606E-02,2.676859E-02,1.886025E-02,4.643187E-01,4.917821E-01,8.405731E-01,1.206720E+00,1.219661E+00,1.132301E+00,1.036569E+00,9.189177E-01,7.464458E-01,6.156784E-01,2.842843E-01,1.589133E-01,1.094543E-01,5.374450E-02,3.272703E-02,2.297018E-02,5.474625E-01,5.802964E-01,9.984576E-01,1.437413E+00,1.456561E+00,1.357128E+00,1.248927E+00,1.108388E+00,9.040383E-01,7.473185E-01,3.451547E-01,1.925350E-01,1.335790E-01,6.504985E-02,3.930140E-02,2.745234E-02
